Time,/fdm/jsbsim/attitude/phi-rad,/fdm/jsbsim/attitude/theta-rad,/fdm/jsbsim/attitude/psi-rad,/fdm/jsbsim/attitude/roll-rad,/fdm/jsbsim/attitude/pitch-rad,/fdm/jsbsim/attitude/heading-true-rad,/fdm/jsbsim/flight-path/gamma-rad,/fdm/jsbsim/attitude/phi-deg,/fdm/jsbsim/attitude/theta-deg,/fdm/jsbsim/attitude/psi-deg,/fdm/jsbsim/flight-path/gamma-deg
26.3498946,0.0695659196363951765,-0.00566015376624714236,3.28718839256859763,0.0695659196363951765,-0.00566015376624714236,3.28718839256859763,-0.0530845754449692231,3.98583359311170193,-0.32430292220103879,188.342021358573874,-3.04152213024054063
26.3998944,0.0687005377974511389,-0.00705158923376857875,3.28877537489562499,0.0687005377974511389,-0.00705158923376857875,3.28877537489562499,-0.0543620648029484732,3.93625086607293895,-0.404026301954829636,188.432948748074381,-3.11471687882562875
26.4498942,0.0678222106446417367,-0.00841412012377550957,3.29034446344867026,0.0678222106446417367,-0.00841412012377550957,3.29034446344867026,-0.0556098542109810801,3.88592642718521786,-0.482093571408430566,188.522850899846162,-3.18620994562702453
26.499894,0.0669315598513288701,-0.0097470447148911999,3.2918952138887474,0.0669315598513288701,-0.0097470447148911999,3.2918952138887474,-0.0568273450848806594,3.83489589570841183,-0.558464524888560576,188.611702355140636,-3.25596703429716472
26.5498938,0.0660292027077869215,-0.0110496862196603936,3.29342719983729193,0.0660292027077869215,-0.0110496862196603936,3.29342719983729193,-0.0580139614474865367,3.78319463976997783,-0.633100385330406024,188.699478684265586,-3.32395514377564671
26.5998936,0.0651157518870012636,-0.0123213930745241524,3.29494001313663576,0.0651157518870012636,-0.0123213930745241524,3.29494001313663576,-0.0591691501358593067,3.73085776294619853,-0.705963820891955307,188.786156501509254,-3.39014258016065995
26.6498934,0.0641918152099995171,-0.0135615391946578897,3.2964332640885261,0.0641918152099995171,-0.0135615391946578897,3.2964332640885261,-0.0602923809841283201,3.67792009081665672,-0.777018959555142441,188.87171347880647,-3.45449896718537364
26.6998932,0.0632579954111238546,-0.014769524194006154,3.29790658166957407,0.0632579954111238546,-0.014769524194006154,3.29790658166957407,-0.0613831469822043035,3.62441615751532575,-0.846231401732911559,188.956128358082935,-3.51699525531150226
26.749893,0.0623148899036620671,-0.0159447735709355512,3.29935961372256426,0.0623148899036620671,-0.0159447735709355512,3.29935961372256426,-0.0624409644106441938,3.57038019230222137,-0.913568230906345646,189.039380962216512,-3.57760372945649019
26.7998928,0.0613630905462670614,-0.0170867388599991975,3.30079202712262232,0.0613630905462670614,-0.0170867388599991975,3.30079202712262232,-0.0634653729519446541,3.51584610618022397,-0.978998022320129668,189.121452204557812,-3.6362980153701594
