Time,/fdm/jsbsim/position/h-sl-ft,/fdm/jsbsim/position/h-sl-meters,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/position/lat-geod-rad,/fdm/jsbsim/position/lat-geod-deg,/fdm/jsbsim/position/lat-gc-rad,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-rad,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/geod-alt-ft,/fdm/jsbsim/position/terrain-elevation-asl-ft,/fdm/jsbsim/position/distance-from-start-lon-mt,/fdm/jsbsim/position/distance-from-start-lat-mt,/fdm/jsbsim/position/distance-from-start-mag-mt,/fdm/jsbsim/ap/active-waypoint,/fdm/jsbsim/position/ned-x-relto-field-wp-ft,/fdm/jsbsim/position/ned-y-relto-field-wp-ft,/fdm/jsbsim/position/ned-z-relto-field-wp-ft,/fdm/jsbsim/position/ned-h-relto-field-wp-ft,/fdm/jsbsim/guidance/wp-distance,/fdm/jsbsim/guidance/field-wp-distance,/fdm/jsbsim/position/ned-x-relto-field-wp-m,/fdm/jsbsim/position/ned-y-relto-field-wp-m,/fdm/jsbsim/position/ned-z-relto-field-wp-m,/fdm/jsbsim/position/ned-h-relto-field-wp-m,/fdm/jsbsim/guidance/target-wp-latitude-rad-ONE,/fdm/jsbsim/guidance/target-wp-longitude-rad-ONE,/fdm/jsbsim/guidance/target-field-wp-latitude-rad,/fdm/jsbsim/guidance/target-field-wp-longitude-rad,/fdm/jsbsim/position/h-agl-m
2.3499906,448.168206203728914,136.601669250896578,448.168206203728914,0.930614911450083349,53.3203067780306057,0.927401039031380825,53.1361654525454483,0.142501836160542045,8.1647537848637981,45438.64644310109,0,2.95893409056149981,60.2634879410818627,60.3360850524482046,1,16723470.4067551736,1780908.19568914128,8489499.63410496339,-8489499.63410496339,19565062.105112575,19565062.105112575,5097313.77997897752,542820.818046050263,2587599.4884751928,-2587599.4884751928,0,0,0,0,136.601669263386697
2.3999904,448.017283868044615,136.555668122979995,448.017283868044615,0.930615110328187112,53.3203181729065889,0.927401238266324479,53.1361768678668511,0.142501787783253508,8.16475101304934192,45438.5089208318459,0,3.14404448493932875,61.5342357068953234,61.6145035894353512,1,16723472.7843812648,1780907.10913989646,8489502.93569942936,-8489502.93569942936,19565066.101572413,19565066.101572413,5097314.50467940979,542820.486865840503,2587600.49480118603,-2587600.49480118603,0,0,0,0,136.555668134334667
2.4499902,447.863212682306767,136.508707225567122,447.863212682306767,0.930615309059398266,53.3203295593662432,0.927401437353611358,53.1361882747281484,0.142501737588406563,8.16474813709645808,45438.3682397858211,0,3.33610956743913611,62.8040416975644504,62.8925840973680863,1,16723475.1576357838,1780906.00011247257,8489506.23348310217,-8489506.23348310217,19565070.0909636095,19565070.0909636095,5097315.22804738674,542820.148834281717,2587601.49996564956,-2587601.49996564956,0,0,0,0,136.508707236921765
2.49999,447.705941420048475,136.460770944830784,447.705941420048475,0.930615507637996275,53.3203409370818164,0.92740163628750294,53.1361996728005366,0.142501685550971202,8.16474515557103508,45438.2243483727871,0,3.53522511263600814,64.0728693120175592,64.170322042504381,1,16723477.5264057945,1780904.86830546241,8489509.52734683827,-8489509.52734683827,19565074.0731125288,19565074.0731125288,5097315.9500484867,542819.803859504987,2587602.50393531658,-2587602.50393531658,0,0,0,0,136.460770957320932
2.5499898,447.545417819172144,136.411843351283665,447.545417819172144,0.930615706058139258,53.3203523057185791,0.927401835062137359,53.1362110617481633,0.142501631646157423,8.16474206705271044,45438.0771939145343,0,3.74148597676190153,65.3406811624667228,65.4477130298517551,1,16723479.8905759603,1780903.71342064068,8489512.81718049571,-8489512.81718049571,19565078.047843501,19565078.047843501,5097316.67064755317,542819.451850611251,2587603.50667661522,-2587603.50667661522,0,0,0,0,136.411843362638336
2.5999896,447.381588518619537,136.36190818047524,447.381588518619537,0.930615904313856435,53.3203636649344332,0.92740203367152485,53.1362224412278366,0.142501575849420054,8.16473887013514776,45437.9267226675001,0,3.95498607922620993,66.6074390453750595,66.7247527775569154,1,16723482.2500284929,1780902.53516303655,8489516.10287288576,-8489516.10287288576,19565082.0149787813,19565082.0149787813,5097317.38980868459,542819.092717693537,2587604.50815565558,-2587604.50815565558,0,0,0,0,136.361908191829912
2.6499894,447.21439902484417,136.310948822772502,447.21439902484417,0.930616102399048128,53.3203750143799056,0.927402232109545421,53.1362338108889105,0.14250151813646636,8.1647355634264791,45437.772879721495,0,4.17581837351595375,67.8731039265861824,68.0014371043182422,1,16723484.6046430506,1780901.33324102149,8489519.38431180269,-8489519.38431180269,19565085.9743384942,19565085.9743384942,5097318.10749520175,542818.726371863391,2587605.50833823765,-2587605.50833823765,0,0,0,0,136.310948836398097
2.6999892,447.043793726712465,136.258948327901976,447.043793726712465,0.930616300307479993,53.3203863536977778,0.927402430369944297,53.1362451703730088,0.142501458483263704,8.16473214554973126,45437.615609034714,0,4.40407481788357114,69.1376359122916142,69.277761902038705,1,16723486.9542966951,1780900.1073664201,8489522.66138395108,-8489522.66138395108,19565089.9257405698,19565089.9257405698,5097318.8236696329,542818.352725284873,2587606.50718982844,-2587606.50718982844,0,0,0,0,136.258948339256648
2.749989,446.869715839624405,136.205889387917523,446.869715839624405,0.930616498032779793,53.3203976825229589,0.927402628446328259,53.1362565193138323,0.142501396866048957,8.16472861514338177,45437.4548533987472,0,4.63984633934386981,70.400994225662842,70.553723113076714,1,16723489.2988638431,1780898.85725463647,8489525.933974877,-8489525.933974877,19565093.8690006807,19565093.8690006807,5097319.53829369973,542817.971691213199,2587607.50467554247,-2587607.50467554247,0,0,0,0,136.205889400407671
2.7999888,446.692107461392879,136.151754354232565,446.692107461392879,0.930616695568434849,53.3204090004823001,0.927402826332163421,53.1362678573370104,0.142501333261338736,8.16472497086192917,45437.2905544800087,0,4.88322279448487784,71.6631371926890921,71.8293167157477086,1,16723491.6382162198,1780897.58262478095,8489529.20196900144,-8489529.20196900144,19565097.8039322123,19565097.8039322123,5097320.25132830441,542817.583184033283,2587608.50076015154,-2587608.50076015154,0,0,0,0,136.151754366722685
2.8499886,446.510909594595432,136.096525244432684,446.510909594595432,0.930616892907788262,53.3204203071943823,0.927403024020771238,53.1362791840599016,0.142501267645940261,8.16472121137652529,45437.1226528190818,0,5.13429292794220693,72.9240222166851879,73.1045386975788603,1,16723493.972222887,1780896.28319982416,8489532.46524950117,-8489532.46524950117,19565101.7303462289,19565101.7303462289,5097320.96273353603,542817.187119306414,2587609.49540804792,-2587609.49540804792,0,0,0,0,136.096525256922831
2.8999884,446.326062131673098,136.040183737733969,446.326062131673098,0.93061709004403681,53.3204316022694087,0.927403221505325948,53.1362904990914018,0.142501199996964811,8.16471733537574273,45436.9510878597721,0,5.39314432089026852,74.1836057620048024,74.3793850362041979,1,16723496.3007501643,1780894.9587067659,8489535.72369831614,-8489535.72369831614,19565105.6480514482,19565105.6480514482,5097321.67246865015,542816.783413822297,2587610.48858324671,-2587610.48858324671,0,0,0,0,136.040183750224116
2.9499882,446.137503679841757,135.982711121615779,446.137503679841757,0.930617286970228719,53.3204428853090846,0.927403418778853128,53.136301802031916,0.1425011302918473,8.16471334156669926,45436.7757977310976,0,5.65986331616869709,75.441843344835064,75.6538516845952955,1,16723498.6236614641,1780893.60887686652,8489538.97719626874,-8489538.97719626874,19565109.5568542145,19565109.5568542145,5097322.38049201481,542816.371985668899,2587611.48024942307,-2587611.48024942307,0,0,0,0,135.982711134105898
2.999988,445.945171847939491,135.92408837925197,445.945171847939491,0.930617483679259339,53.320454155906333,0.927403615834225148,53.1363130924730669,0.142501058508352846,8.16470922867542903,45436.5967195689882,0,5.93453499311207011,76.6986895041637524,76.9279345390251166,1,16723500.9408175033,1780892.23344576405,8489542.22562282905,-8489542.22562282905,19565113.4565584585,19565113.4565584585,5097323.08676117565,542815.952754268888,2587612.47036983864,-2587612.47036983864,0,0,0,0,135.924088391742117
3.0499878,445.74900346249342,135.864296255368004,445.74900346249342,0.930617680163871031,53.3204654136453229,0.927403812664160609,53.1363243699976522,0.142500984624586352,8.16470499544743333,45436.4137897183537,0,6.2172431309096492,77.9540977982387204,78.2016294308902786,1,16723503.2520764247,1780890.83215361508,8489545.46885597892,-8489545.46885597892,19565117.3469657116,19565117.3469657116,5097323.79123289417,542815.525640421896,2587613.45890730247,-2587613.45890730247,0,0,0,0,135.864296267858151
3.0999876,445.548934668302536,135.803315286898624,445.548934668302536,0.930617876416649503,53.3204766581012422,0.92740400926122124,53.1363356341794884,0.1425009086190063,8.16470064064847811,45436.2269438144867,0,6.50807015582215342,79.2080207847407252,79.4749321001429365,1,16723505.5572938714,1780889.40474527702,8489548.70677215233,-8489548.70677215233,19565121.227875039,19565121.227875039,5097324.4938631719,542815.090566360508,2587614.44582415232,-2587614.44582415232,0,0,0,0,135.803315299388771
3.1499874,445.344900991767645,135.741125822290797,445.344900991767645,0.93061807243002348,53.3204878888402973,0.927404205617811672,53.1363468845834035,0.142500830470439155,8.1646961630654058,45436.0361168684176,0,6.80709708606205499,80.460410019367103,80.7478381858091296,1,16723507.8563230131,1780887.95097049605,8489551.93924620375,-8489551.93924620375,19565125.0990830958,19565125.0990830958,5097325.19460725505,542814.647455807193,2587615.4310822431,-2587615.4310822431,0,0,0,0,135.741125834780917
3.1999872,445.136837512254715,135.677708073735232,445.136837512254715,0.930618268196263143,53.3204991054196071,0.927404401726177108,53.1363581207650668,0.142500750158092632,8.16469156150690623,45435.8412434470447,0,7.11440348102822373,81.7112160409614603,82.0203432023447476,1,16723510.1490146723,1780886.47058409243,8489555.16615128517,-8489555.16615128517,19565128.960384097,19565128.960384097,5097325.89341967274,542814.196234031348,2587616.41464291187,-2587616.41464291187,0,0,0,0,135.677708086225408
3.249987,444.924678955227137,135.613042145553237,444.924678955227137,0.930618463707478583,53.3205103073870958,0.927404597578402545,53.1363693422709957,0.142500667661569685,8.16468683480431778,45435.642257741747,0,7.43006738777928799,82.9603883665567423,83.2924425245437021,1,16723512.4352173675,1780884.96334614395,8489558.38735881075,-8489558.38735881075,19565132.811569836,19565132.811569836,5097326.59025425371,542813.736827904708,2587617.39646696579,-2587617.39646696579,0,0,0,0,135.613042158043385
3.2999868,444.708359874784946,135.547108089834467,444.708359874784946,0.930618658955619349,53.3205214942815218,0.927404793166412111,53.1363805486384635,0.142500582960882111,8.16468198181239657,45435.4390937612843,0,7.75416528899381685,84.207875487126671,84.5641313721417873,1,16723514.7147774734,1780883.42902216781,8489561.60273837298,-8489561.60273837298,19565136.6524296887,19565136.6524296887,5097327.28506417386,542813.269165956764,2587618.376514656,-2587618.376514656,0,0,0,0,135.547108102324586
3.3499866,444.487814776599407,135.479885943907504,444.487814776599407,0.930618853932474677,53.3205326656324345,0.927404988481969283,53.1363917393955631,0.142500496036463586,8.16467700141007846,45435.2316854670207,0,8.08677205305462188,85.4536248690017715,85.8354047991186349,1,16723516.9875393044,1780881.867383298,8489564.81215767376,-8489564.81215767376,19565140.4827506691,19565140.4827506691,5097327.97780198045,542812.793178429245,2587619.35474565905,-2587619.35474565905,0,0,0,0,135.479885956397652
3.3999864,444.262978311628103,135.41135578938426,444.262978311628103,0.930619048629672818,53.3205438209601681,0.927405183516676224,53.1364029140611294,0.142500406869182472,8.16467189250120029,45435.0199669306021,0,8.42796088508883656,86.697582949620994,87.1062576763192453,1,16723519.2533452697,1780880.27820645878,8489568.01548244245,-8489568.01548244245,19565144.3023174368,19565144.3023174368,5097328.66841963865,542812.308797328616,2587620.33111904841,-2587620.33111904841,0,0,0,0,135.411355800738932
3.4499862,444.033785458654165,135.341497807797793,444.033785458654165,0.930619243038681043,53.3205549597758406,0.927405378261974112,53.1364140721447811,0.142500315440354075,8.16466665401520686,45434.8038725642764,0,8.77780328002591759,87.9396951396557256,88.3766846794909782,1,16723521.5120360311,1780878.66127453349,8489571.21257632971,-8489571.21257632971,19565148.1109123081,19565148.1109123081,5097329.35686858278,542811.815956477891,2587621.30559326522,-2587621.30559326522,0,0,0,0,135.341497819152465
3.499986,443.800171703100204,135.270292335104955,443.800171703100204,0.93061943715080675,53.3205660815813971,0.927405572709143589,53.1364252131469286,0.142500221731752363,8.16466128490782594,45434.5833372721463,0,9.13636897777968748,89.1799058258424679,89.6466802771231102,1,16723523.76345063,1780877.01637652167,8489574.40330086276,-8489574.40330086276,19565151.9083153158,19565151.9083153158,5097330.04309975263,542811.314591563889,2587622.27812610287,-2587622.27812610287,0,0,0,0,135.270292346459627
3.5499858,443.562073178589344,135.197719904834031,443.562073178589344,0.930619630957197685,53.320577185869638,0.927405766849305979,53.1364363365588659,0.142500125725622762,8.16465578416179127,45434.3582965854002,0,9.5037259142884416,90.4181583787720768,90.9162387216839392,1,16723526.0074266419,1780875.34330771049,8489577.58751537278,-8489577.58751537278,19565155.6943042688,19565155.6943042688,5097330.72706364095,542810.80464019021,2587623.2486746856,-2587623.2486746856,0,0,0,0,135.197719917324179
3.5999856,443.319426607340574,135.12376122991742,443.319426607340574,0.930619824448844835,53.3205882721243896,0.927405960673425067,53.1364474418628561,0.14250002740470194,8.16465015078799183,45434.1286866123264,0,9.87994014579173374,91.6543951642195083,92.1853540403260183,1,16723528.2438001167,1780873.64186990797,8489580.76507711783,-8489580.76507711783,19565159.4686548002,19565159.4686548002,5097331.40871027578,542810.286041948013,2587624.21719550574,-2587624.21719550574,0,0,0,0,135.123761242407539
3.6499854,443.072169791907072,135.048397352573289,443.072169791907072,0.930620017616582307,53.3205993398204896,0.927406154172307984,53.136458528532188,0.142499926752217121,8.16464438382541324,45433.8944445457382,0,10.2650758514854754,92.888557548808862,93.4540200269374282,1,16723530.4724060278,1780871.91187147563,8489583.93584099039,-8489583.93584099039,19565163.2311404273,19565163.2311404273,5097332.0879893573,542809.758738425793,2587625.18364433385,-2587625.18364433385,0,0,0,0,135.048397365063408
3.6999852,442.820241950452328,134.971609746497876,442.820241950452328,0.930620210451088004,53.320610388423809,0.92740634733660543,53.1364695960311835,0.142499823751891463,8.16463848234146461,45433.6555089781614,0,10.6591953129184027,94.1205859014295214,94.7222302269706091,1,16723532.6930785012,1780870.15312742395,8489587.09965933487,-8489587.09965933487,19565166.9815325178,19565166.9815325178,5097332.76485032775,542809.222673238837,2587626.14797616517,-2587626.14797616517,0,0,0,0,134.971609758987995
3.749985,442.563583925366402,134.893380380451674,442.563583925366402,0.93062040294288606,53.320621417391429,0.92740654015681423,53.1364806438153536,0.142499718387952584,8.16463244543245459,45433.4118201003002,0,11.0623588813875777,95.350419609522902,95.9899779349192386,1,16723534.9056510516,1780868.36545952782,8489590.25638188794,-8489590.25638188794,19565170.7196004167,19565170.7196004167,5097333.43924244121,542808.677792064147,2587627.11014519958,-2587627.11014519958,0,0,0,0,134.893380392941822
3.7999848,442.302138339728117,134.81369176594913,442.302138339728117,0.930620595082348068,53.3206324261716773,0.927406732623279106,53.1364916713314912,0.14249961064513994,8.16462627222401593,45433.1633199096468,0,11.4746249496881934,96.5779970904121825,97.2572561864240726,1,16723537.1099566929,1780866.54869642854,8489593.40585572086,-8489593.40585572086,19565174.4451114386,19565174.4451114386,5097334.11111479998,542808.124042671407,2587628.07010482391,-2587628.07010482391,0,0,0,0,134.813691777303831
3.8499846,442.035849843174219,134.732527032199499,442.035849843174219,0.930620786859695959,53.3206434142043193,0.927406924726194459,53.1365026780177701,0.142499500508711713,8.16461996187150874,45432.909952370399,0,11.8960499257750634,97.8032558026322789,98.5240577497241787,1,16723539.3058281913,1780864.70267373789,8489596.54792512394,-8489596.54792512394,19565178.1578309834,19565178.1578309834,5097334.78041643277,542807.561374955345,2587629.02780757798,-2587629.02780757798,0,0,0,0,134.732527044689647
3.8999844,441.764665298163891,134.649869982880347,441.764665298163891,0.930620978265003451,53.3206543809206153,0.927407116455607139,53.1365136633039299,0.142499387964450025,8.16461351356030463,45432.6516636886154,0,12.3266882127963502,99.0261322636326184,99.790375123364214,1,16723541.4930982161,1780862.82723410754,8489599.68243158422,-8489599.68243158422,19565181.8575225472,19565181.8575225472,5097335.44709633663,542806.989740955993,2587629.98320514709,-2587629.98320514709,0,0,0,0,134.649869995370494
3.9499842,441.488533973693848,134.565705155181888,441.488533973693848,0.930621169288200045,53.320665325743569,0.927407307801419334,53.1365246266113971,0.14249927299866566,8.16460692650607278,45432.3884024536674,0,12.7665921910389102,100.246562068188183,101.05620053408397,1,16723543.6715995595,1780860.9222273014,8489602.80921369977,-8489602.80921369977,19565185.5439478457,19565185.5439478457,5097336.11110354587,542806.409094881499,2587630.93624833599,-2587630.93624833599,0,0,0,0,134.565705167672036
3.999984,441.207407765090466,134.480017886799573,441.207407765090466,0.930621359919070357,53.3206762480878851,0.927407498753389126,53.1365355673533557,0.14249915559820156,8.16460019995496644,45432.1201198681374,0,13.2158122045466762,101.464479891940172,102.32152591983639,1,16723545.8411653079,1780858.98751025461,8489605.92810706235,-8489605.92810706235,19565189.2168667726,19565189.2168667726,5097336.77238718607,542805.819393125596,2587631.88688703254,-2587631.88688703254,0,0,0,0,134.480017898154244
4.0499838,440.921241376549006,134.392794371572137,440.921241376549006,0.930621550147260113,53.320687147360303,0.927407689301135263,53.1365464849350033,0.142499035750435182,8.16459333318377034,45431.846769947042,0,13.6743965520932935,102.67981952184482,103.586342939439973,1,16723548.0016290452,1780857.02294710698,8489609.03894425742,-8489609.03894425742,19565192.8760375567,19565192.8760375567,5097337.43089653365,542805.220594278187,2587632.83507020958,-2587632.83507020958,0,0,0,0,134.392794382926809
4.0999836,440.62999252974987,134.304021723067763,440.62999252974987,0.930621739962277039,53.320698022959661,0.927407879434138716,53.1365573787536434,0.142498913443279751,8.16458632549995933,45431.5683097001529,0,14.1423914824030046,103.892513866087043,104.850642961864139,1,16723550.1528250519,1780855.02840923332,8489612.1415547356,-8489612.1415547356,19565196.5212167911,19565196.5212167911,5097338.0865810765,542804.61265913432,2587633.78074588347,-2587633.78074588347,0,0,0,0,134.30402173555791
4.1499834,440.333622142672539,134.213688029086597,440.333622142672539,0.930621929353492638,53.3207088742769884,0.927408069141745117,53.1365682481988344,0.142498788665184811,8.16457917624174279,45431.2846993276471,0,14.6198411920265201,105.102494969659148,106.114417061025406,1,16723552.2945884429,1780853.00377525995,8489615.2357647717,-8489615.2357647717,19565200.1521594338,19565200.1521594338,5097338.73939055763,542803.995550699299,2587634.72386110248,-2587634.72386110248,0,0,0,0,134.213688041576745
4.1999832,440.032094515860081,134.121782408434171,440.032094515860081,0.930622118310146407,53.3207197006957614,0.927408258413167652,53.136579092652525,0.142498661405136007,8.16457188477804685,45430.9959024030031,0,15.1067878261907182,106.309694032771603,107.37765601338414,1,16723554.4267554022,1780850.94893106865,8489618.32139739953,-8489618.32139739953,19565203.7686189227,19565203.7686189227,5097339.389275047,542803.36923418974,2587635.66436192766,-2587635.66436192766,0,0,0,0,134.121782420924291
4.249983,439.72537749633193,134.028295060881987,439.72537749633193,0.930622306821348055,53.3207305015920028,0.927408447237490052,53.1365899114892741,0.14249853165265311,8.16456445050839541,45430.7018860400276,0,15.6032714863390343,107.514041429972238,108.640350296836274,1,16723556.5491633248,1780848.86376978084,8489621.39827235043,-8489621.39827235043,19565207.3703472279,19565207.3703472279,5097340.03618498147,542802.73367702926,2587636.60219341237,-2587636.60219341237,0,0,0,0,134.028295073372107
4.2999828,439.413442641496658,133.933217317128197,439.413442641496658,0.930622494876078399,53.320741276334374,0.927408635603668263,53.1366007040762867,0.142498399397787939,8.16455687286279996,45430.4026210600496,0,16.1093302380967955,108.715466720768077,109.902490081023046,1,16723558.6616509631,1780846.74819174432,8489624.4662059769,-8489624.4662059769,19565210.957094837,19565210.957094837,5097340.68007121421,542802.088848843705,2587637.5372995818,-2587637.5372995818,0,0,0,0,133.933217329618316
